game_id,winner
38872,0.3207576484597024
38873,0.7131626403979225
38874,0.4526829298323905
38875,0.06507564345505171
38876,0.6528011236662343
38877,0.7162631045860982
38878,0.6483832634899402
38879,0.8322905734605687
38880,0.2622513486287576
38881,0.7150174773370861
38882,0.6556907208163657
38883,0.2193615407117921
38884,0.15783319275605334
38885,0.781470000353124
38886,0.5206932855943464
38887,0.7849002501164926
38888,0.4944027853156618
38889,0.7345365213250366
38890,0.2631102330548105
38891,0.42716325695928026
38892,0.7844603349441835
38893,0.371596568127662
38894,0.29269000522687927
38895,0.7095166284394379
38896,0.7453933468495899
38897,0.7184291386109929
38898,0.5354683125616069
38899,0.6644528700385168
38900,0.4680132430933837
38901,0.31414466558718773
38902,0.528418984268071
38903,0.2694227956355392
38904,0.10359281015707773
38905,0.7140903710474548
38906,0.8535757648743874
38907,0.3490913545522894
38908,0.6913778334220756
38909,0.3229396397126253
38910,0.38187637972256444
38911,0.6494798008087074
38912,0.19712517771796986
38913,0.2858560095437092
38914,0.3872708781619726
38915,0.7201778540020091
38916,0.7223943815186213
38917,0.5624662929663536
38918,0.7217706602759641
38919,0.8234694304104946
38920,0.817908451346257
38921,0.3809516200216111
38922,0.5969232221064773
38923,0.4268522373886967
38924,0.2219652713960016
38925,0.6707887342226834
38926,0.3253867287704464
38927,0.08455813413308486
38928,0.9412230567491847
38929,0.5708581526822043
38930,0.27597155506320037
38931,0.7763190121271254
38932,0.08862948354793124
38933,0.6288954912632757
38934,0.2265791172484292
38935,0.7935663897717082
38936,0.5130610076323805
38937,0.623453509255662
38938,0.7906405226919311
38939,0.24994271310564262
38940,0.25603487463208063
38941,0.6836738520969114
38942,0.5453111167265423
38943,0.7379378597638933
38944,0.19433120656453193
38945,0.6144946208981852
38946,0.1407962701876627
38947,0.23668495878303186
38948,0.2796822525490424
38949,0.8660783266162135
38950,0.6092802317247115
38951,0.5454008904911126
38952,0.7806458951859686
38953,0.811540910684619
38954,0.6167790092920352
38955,0.5402403628645011
38956,0.16511075190879632
38957,0.9421124614249472
38958,0.5849302367952092
38959,0.4492354578465092
38960,0.6165393160634375
38961,0.1188267692419229
38962,0.5804288087035329
38963,0.7660228055168719
38964,0.7259834150768875
38965,0.4864910754723451
38966,0.42535363905931567
38967,0.47430600187935923
38968,0.45618393720876577
38969,0.9497287661354284
38970,0.6766647412070362
38971,0.4409605863840949
38972,0.409544426396724
38973,0.47074317730447124
38974,0.2844083703631999
38975,0.7487535702935262
38976,0.43722034523479836
38977,0.5832796526802889
38978,0.2607610747849713
38979,0.20140040237830656
38980,0.48279589150067564
38981,0.7458580796964879
38982,0.6096810049017902
38983,0.25010948905016317
38984,0.6700530073410904
38985,0.617667476195555
38986,0.6239251854530752
38987,0.030799246880116864
38988,0.37428514282461534
38989,0.5927121186416175
38990,0.22276220351687812
38991,0.7440674197691529
38992,0.6174877383896211
38993,0.4953992536092407
38994,0.7541010007708304
38995,0.8107333576042471
38996,0.7294009735754362
38997,0.09987042691402039
38998,0.3512119568583965
38999,0.28131093765189774
39000,0.464989842317609
39001,0.18085169862378608
39002,0.8133286984237498
39003,0.08069061081484029
39004,0.5458780992241743
39005,0.7996034350270679
39006,0.35004196358264533
39007,0.7902314315280691
39008,0.4785006471567693
39009,0.26550464697427517
39010,0.21526272157078127
39011,0.3190204881966708
39012,0.34202348514969905
39013,0.6510834931596758
39014,0.3495883520079343
39015,0.2285670895952616
39016,0.6503829275648055
39017,0.8906279574072877
39018,0.2531350543901623
39019,0.12716251891036906
39020,0.2932311894227604
39021,0.5067636077924609
39022,0.11034606464398286
39023,0.47087442301250515
39024,0.5766244387034104
39025,0.8508436111546209
39026,0.330236464727359
39027,0.8120435833694329
39028,0.9400802290981916
39029,0.7848568015311594
39030,0.5326251148272338
39031,0.6489012157900823
39032,0.32811102976557993
39033,0.733110843898955
39034,0.4653109939289438
39035,0.5576082180782387
39036,0.379742513645535
39037,0.7419947864996129
39038,0.22729002336992787
39039,0.25050363913923623
39040,0.4765759010221581
39041,0.8516643640850169
39042,0.6751942810155568
39043,0.80647696159166
39044,0.41340490079022685
39045,0.3503363721904257
39046,0.3772027673955244
39047,0.7949679449574983
39048,0.9333999442633828
39049,0.8886342841795895
39050,0.16122862645184438
39051,0.7843860994887869
39052,0.86779217639075
39053,0.48619916776488387
39054,0.6176139051321038
39055,0.22561566151654555
39056,0.5430087010948368
39057,0.14494205345680103
39058,0.366908085532451
39059,0.5244628852136308
39060,0.5830362679948061
39061,0.42752736984928374
39062,0.26489051041793404
39063,0.967156427047346
39064,0.4015235058355762
39065,0.53291875715987
39066,0.726324439727042
39067,0.5183023343401307
39068,0.4196068972884291
39069,0.5249373225934987
39070,0.3385182958539977
39071,0.4018871640050752
39072,0.5647010231233084
39073,0.3496654144486819
39074,0.5687452890082972
39075,0.752235428829341
39076,0.18858166534267548
39077,0.42828980205394285
39078,0.21934103229246918
39079,0.7540303046829114
39080,0.4045516776620294
39081,0.3433021889450455
39082,0.4160892699043797
39083,0.44895866825746467
39084,0.2685092523664894
39085,0.819726824447086
39086,0.7618246012675527
39087,0.3268268869311445
39088,0.4549626118836216
39089,0.2728656332672397
39090,0.46200648313971937
39091,0.4238943304517327
39092,0.7110660617015524
39093,0.4244885186366193
39094,0.8176217953280446
39095,0.12051113491943498
39096,0.43110703439285536
39097,0.6277058086632211
39098,0.4067338370449673
39099,0.7357772279932104
39100,0.16039089338660456
39101,0.22060425787166918
39102,0.04859703695556422
39103,0.509066450823387
39104,0.5229999506584436
39105,0.5936995177438432
39106,0.7014186486218028
39107,0.03975835955180147
39108,0.6560151972983569
39109,0.591388833584521
39110,0.3456295984485772
39111,0.25602727917955087
39112,0.9385449419198751
39113,0.1058152689270974
39114,0.6736867195945997
39115,0.26186150103153577
39116,0.7127801844029359
39117,0.23047556975375633
39118,0.05866538843048805
39119,0.848136732760923
39120,0.5483879079583199
39121,0.21801347576138377
39122,0.542934568318017
39123,0.3880422460863672
39124,0.9200034674577092
39125,0.45978046854739746
39126,0.13110143517941406
39127,0.8279130210722375
39128,0.553059831713682
39129,0.7859372171179533
39130,0.5306283245324147
39131,0.5538990652587596
39132,0.9626414488989047
39133,0.30515943710128923
39134,0.8096212669559593
39135,0.8422874325520855
39136,0.918231369216402
39137,0.5855518622051298
39138,0.36663098255963655
39139,0.7500339945710718
39140,0.5106941328469943
39141,0.48061432271054183
39142,0.12513028092321585
39143,0.6088576094532548
39144,0.1499046789975633
39145,0.16710954197657382
39146,0.5389055390600688
39147,0.8362134405066901
39148,0.192365758277276
39149,0.6508730355693326
39150,0.5460120077220957
39151,0.5207053203511259
39152,0.7790806748494448
39153,0.40735353440021627
39154,0.4959475814607733
39155,0.5766857137774127
39156,0.08300421537985789
39157,0.8110597823190736
39158,0.49520176870718
39159,0.12898595859346917
39160,0.5616701742692088
39161,0.6757150736855362
39162,0.24789477534534932
39163,0.5061235617221892
39164,0.5615564063568415
39165,0.7876207596485928
39166,0.7861710018034859
39167,0.8580013295846263
39168,0.38993843126326194
39169,0.7664293721533748
39170,0.7622565582379374
39171,0.06942568747230952
39172,0.8050448995620144
39173,0.5848371523952115
39174,0.705070747275636
39175,0.5484799422431287
39176,0.47643914665776643
39177,0.5509034096763472
39178,0.20985095634530326
39179,0.9568769180837987
39180,0.4421180406824741
39181,0.6083394765844832
39182,0.8252409129522756
39183,0.7043414314920071
39184,0.6152373398421709
39185,0.09166598099527988
39186,0.6255843123592886
39187,0.1879720926202769
39188,0.1371215012965089
39189,0.09704389835985092
39190,0.5930033005910352
39191,0.24432856829266525
39192,0.05282662266613472
39193,0.28855528485601695
39194,0.22993610876538195
39195,0.8834228988655174
39196,0.8064223544499122
39197,0.937812911860012
39198,0.3064770409084534
39199,0.5639592969936914
39200,0.8307741896261587
39201,0.6775471532178227
39202,0.4411639239999465
39203,0.511714112783173
39204,0.44850295976685706
39205,0.8875633426830792
39206,0.46671783152806606
39207,0.3682130288572576
39208,0.42944111087675896
39209,0.5302549432027851
39210,0.650985066043981
39211,0.6626539096048231
39212,0.6513713125095684
39213,0.8706786556779078
39214,0.5729066294724835
39215,0.7855741962665979
39216,0.5411549637475
39217,0.9094881745769945
39218,0.33993318281643303
39219,0.20906484529291355
39220,0.785831230979218
39221,0.5467128051837494
39222,0.5313693660419911
39223,0.534964440523452
39224,0.30837666491217186
39225,0.411546951752926
39226,0.8861816040684879
39227,0.1093349861779147
39228,0.527469937930763
39229,0.39984197678373373
39230,0.3423509013462433
39231,0.7265034091394035
39232,0.693109267679946
39233,0.3884036685529084
39234,0.4486235939512928
39235,0.2724667271373646
39236,0.37569748074502557
39237,0.2822930777417214
39238,0.9723304141653255
39239,0.517840534153739
39240,0.6030119693450301
39241,0.5948774560265181
39242,0.36873552895718353
39243,0.5527274026828491
39244,0.25871963999707126
39245,0.3320097193929725
39246,0.5829484280709294
39247,0.834205746100636
39248,0.22086519525665174
39249,0.4885456301868367
39250,0.70608116056705
39251,0.307924436555467
39252,0.17632676364817473
39253,0.5075251410600439
39254,0.74460754870894
39255,0.35146843171135916
39256,0.22730413188060272
39257,0.2355756987301394
39258,0.567262930830612
39259,0.2765025054490736
39260,0.7644938509408696
39261,0.8850864756310052
39262,0.29707097227394547
39263,0.598137931162823
39264,0.31263751771633863
39265,0.7657360852585559
39266,0.7803468652267715
39267,0.3874373455578869
39268,0.05166583229878515
39269,0.6129601097303475
39270,0.19393603668808165
39271,0.140413677534228
39272,0.5836308828371943
39273,0.5057281683930077
39274,0.33962510818782815
39275,0.8510588870211793
39276,0.6165527119525263
39277,0.8395767188906168
